%eval_id interface pd             po             fa             response_fn_1  response_fn_2  response_fn_3  response_fn_4  response_fn_5  response_fn_6  response_fn_7  response_fn_8  response_fn_9  
1207     bat        0.0005166666667 0.2445         0.6341666667   5679.77539     0.54438        220.9583       15.56          0.09854        1.1672         22.7339        1.1672         15.56          
1208     bat        0.0005583333333 0.2445         0.6341666667   5679.41113     0.54438        220.9582       15.56          0.09854        1.1728         22.7341        1.1728         15.56          
1209     bat        0.0006         0.2445         0.6341666667   5679.04883     0.54438        220.9583       15.56          0.09854        1.1781         22.7338        1.1781         15.56          
1210     bat        0.0001         0.254          0.6341666667   5674.31494     0.54854        220.7196       15.56          0.10271        1.2037         22.6349        1.2037         15.56          
1211     bat        0.0001416666667 0.254          0.6341666667   5676.13525     0.54715        220.7196       15.56          0.10132        1.1787         22.6359        1.1787         15.56          
1212     bat        0.0001833333333 0.254          0.6341666667   5674.69385     0.54715        220.7196       15.56          0.10132        1.198          22.635         1.198          15.56          
1213     bat        0.000225       0.254          0.6341666667   5674.14355     0.54576        220.7196       15.56          0.10132        1.2139         22.635         1.2139         15.56          
1214     bat        0.0002666666667 0.254          0.6341666667   5676.14697     0.54576        220.7196       15.56          0.09993        1.1733         22.6321        1.1733         15.56          
1215     bat        0.0003083333333 0.254          0.6341666667   5675.42822     0.54576        220.7196       15.56          0.09993        1.1841         22.6325        1.1841         15.56          
1216     bat        0.00035        0.254          0.6341666667   5674.70898     0.54576        220.7197       15.56          0.09993        1.1937         22.6313        1.1937         15.56          
1217     bat        0.0003916666667 0.254          0.6341666667   5674.3501      0.54576        220.7197       15.56          0.09993        1.2023         22.6345        1.2023         15.56          
1218     bat        0.0004333333333 0.254          0.6341666667   5673.99072     0.54576        220.7197       15.56          0.09993        1.2101         22.6368        1.2101         15.56          
1219     bat        0.000475       0.254          0.6341666667   5675.57178     0.54438        220.7197       15.56          0.09854        1.1612         22.6326        1.1612         15.56          
1220     bat        0.0005166666667 0.254          0.6341666667   5676.31006     0.54438        220.7197       15.56          0.09854        1.1672         22.6334        1.1672         15.56          
1221     bat        0.0005583333333 0.254          0.6341666667   5676.17285     0.54438        220.7197       15.56          0.09854        1.1728         22.6337        1.1728         15.56          
